seed,num_landmarks,trajectory_name,u_noise,h_noise,player_mse,lm_mse
727,3,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.08425529020181892,7.127775948263964
727,3,square_2,"[0.5, 0.5]","[2.0, 3.0]",1.3151896832147985,0.655832554049477
727,3,square_2,"[0.5, 0.5]","[20.0, 25.0]",1.8184545732458104,2.969593157139579
727,3,square_2,"[0.5, 0.5]","[40.0, 50.0]",1.9459083198866354,7.34281170097612
727,3,square_2,"[1, 1]","[2.0, 3.0]",4.991209292559523,2.1988660593602565
727,3,square_2,"[1, 1]","[20.0, 25.0]",5.32121520523647,5.4506576596491145
727,3,square_2,"[1, 1]","[40.0, 50.0]",6.641228163838767,9.979153592824662
727,3,square_2,"[2, 2]","[2.0, 3.0]",20.955279408432112,9.165508634861789
727,3,square_2,"[2, 2]","[20.0, 25.0]",22.30859711665998,15.855186442524989
727,3,square_2,"[2, 2]","[40.0, 50.0]",20.804223964552364,17.95732873325569
727,3,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.0447858857379396,0.0505910216271295
727,3,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.05154944312161097,3.173569305971709
727,3,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.040033323649905014,10.584231612848031
727,3,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",1.017673951342967,0.20011528128004674
727,3,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",1.2154139921762255,2.8130703670443986
727,3,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",0.7234385028897107,12.787570529282805
727,3,spiral_1,"[1, 1]","[2.0, 3.0]",3.199223211949642,0.5184663931529856
727,3,spiral_1,"[1, 1]","[20.0, 25.0]",3.0865802914646965,3.7540783640520847
727,3,spiral_1,"[1, 1]","[40.0, 50.0]",11.36777921713928,13.897789366058193
727,3,spiral_1,"[2, 2]","[2.0, 3.0]",38.380555498211244,10.469577913612067
727,3,spiral_1,"[2, 2]","[20.0, 25.0]",40.28637171915254,25.784558431378727
727,3,spiral_1,"[2, 2]","[40.0, 50.0]",44.08903644076142,43.731262195134356
727,3,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.016510801941988746,0.012457791893984035
727,3,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.010912826794146367,1.8653299696275423
727,3,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.03225074591065198,12.635571007262463
727,3,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",0.3804697268188579,0.1399987879957966
727,3,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",0.5048192531286916,2.9683327012412892
727,3,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",0.42540930334274213,8.523997212166348
727,3,spiral_2,"[1, 1]","[2.0, 3.0]",1.596391474551273,0.8029024450118464
727,3,spiral_2,"[1, 1]","[20.0, 25.0]",0.982686359806303,4.7570968223933185
727,3,spiral_2,"[1, 1]","[40.0, 50.0]",3.3348525559142614,13.354407933903344
727,3,spiral_2,"[2, 2]","[2.0, 3.0]",23.055779178624814,11.708251525401455
727,3,spiral_2,"[2, 2]","[20.0, 25.0]",11.000960520736493,9.370441503884953
727,3,spiral_2,"[2, 2]","[40.0, 50.0]",9.804370860554506,16.742948403705977
727,20,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.015415835082080479,0.03303634516469392
727,20,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.09987513594669055,2.690354087549054
727,20,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.025900594534813692,12.223275571304502
727,20,square_1,"[0.5, 0.5]","[2.0, 3.0]",0.3330334507079776,0.41054380757784265
727,20,square_1,"[0.5, 0.5]","[20.0, 25.0]",0.6617531254013895,2.9040221908021757
727,20,square_1,"[0.5, 0.5]","[40.0, 50.0]",1.012740585923141,9.800263458997643
727,20,square_1,"[1, 1]","[2.0, 3.0]",1.0352847219224046,0.9681140857648285
727,20,square_1,"[1, 1]","[20.0, 25.0]",2.495508262029001,3.2145030233984406
727,20,square_1,"[1, 1]","[40.0, 50.0]",4.001282804154139,13.795658166995167
727,20,square_1,"[2, 2]","[2.0, 3.0]",4.908042004355779,3.2510805035112176
727,20,square_1,"[2, 2]","[20.0, 25.0]",9.807212076934343,7.39332131245249
727,20,square_1,"[2, 2]","[40.0, 50.0]",5.624962089159576,17.09433110538198
727,20,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.021558727718089712,0.02670610827734639
727,20,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.015278280820769827,2.2981584989193813
727,20,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.08474325195796502,11.762880094406771
727,20,square_2,"[0.5, 0.5]","[2.0, 3.0]",0.17040458288456722,0.22550282959500997
727,20,square_2,"[0.5, 0.5]","[20.0, 25.0]",0.6453705889427283,4.3019261817507
727,20,square_2,"[0.5, 0.5]","[40.0, 50.0]",1.066104343480868,13.10392005616368
727,20,square_2,"[1, 1]","[2.0, 3.0]",0.4166762104673917,0.31846454924661205
727,20,square_2,"[1, 1]","[20.0, 25.0]",3.095585018053686,5.794248769656054
727,20,square_2,"[1, 1]","[40.0, 50.0]",2.529290987231269,12.075300826951647
727,20,square_2,"[2, 2]","[2.0, 3.0]",15.344400973763955,8.605459013541294
727,20,square_2,"[2, 2]","[20.0, 25.0]",7.388105978833653,9.114115072981784
727,20,square_2,"[2, 2]","[40.0, 50.0]",5.3139232876111135,13.290293169188196
727,20,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.027430630855804123,0.025360793893924975
727,20,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.0699027865212421,2.831651916283964
727,20,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.08041064749726565,12.163931667871282
727,20,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",0.23486286923897307,0.19412392720468555
727,20,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",1.1616400226011931,4.119552317951169
727,20,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",1.2352355157858963,13.726345713423958
727,20,spiral_1,"[1, 1]","[2.0, 3.0]",0.8220964479741328,0.5975421367841559
727,20,spiral_1,"[1, 1]","[20.0, 25.0]",1.6190055010243471,3.921710989390361
727,20,spiral_1,"[1, 1]","[40.0, 50.0]",2.357161261283846,14.408274641101604
727,20,spiral_1,"[2, 2]","[2.0, 3.0]",4.034582725955873,2.3358569803116223
727,20,spiral_1,"[2, 2]","[20.0, 25.0]",5.9403461542895855,5.4487255617224415
727,20,spiral_1,"[2, 2]","[40.0, 50.0]",13.964161458868357,29.763716484589413
727,20,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.03829800853077478,0.060054151816214416
727,20,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.060905361935107705,1.7982962214670681
727,20,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.053147238781672504,11.617418096050057
727,20,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",0.2575158571614539,0.3289512500275629
727,20,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",0.45563018389747717,1.7292086966666116
727,20,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",0.5109311738696034,11.002345330963694
727,20,spiral_2,"[1, 1]","[2.0, 3.0]",0.9695633624679779,1.1080429763878281
727,20,spiral_2,"[1, 1]","[20.0, 25.0]",1.2301299582062,3.6899033000096657
727,20,spiral_2,"[1, 1]","[40.0, 50.0]",4.666645863251037,17.480898201062942
727,20,spiral_2,"[2, 2]","[2.0, 3.0]",13.853826669517568,12.053103093356926
727,20,spiral_2,"[2, 2]","[20.0, 25.0]",10.528109088979141,16.901913749012795
727,20,spiral_2,"[2, 2]","[40.0, 50.0]",13.665955501707217,25.67557182262023
727,50,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.03730982088880356,0.029773883356826306
727,50,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.03490068906211312,1.6525150722015742
727,50,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.035215359307156364,7.798914189993265
727,50,square_1,"[0.5, 0.5]","[2.0, 3.0]",0.4418008150471493,0.29887365685408046
727,50,square_1,"[0.5, 0.5]","[20.0, 25.0]",0.9104986724521195,3.2911284722723253
727,50,square_1,"[0.5, 0.5]","[40.0, 50.0]",0.6660382215297916,11.976215480972419
727,50,square_1,"[1, 1]","[2.0, 3.0]",0.43360557490300033,0.2750108624488299
727,50,square_1,"[1, 1]","[20.0, 25.0]",2.127143910646763,3.3192074774774003
727,50,square_1,"[1, 1]","[40.0, 50.0]",4.183059079084603,15.817249073658855
727,50,square_1,"[2, 2]","[2.0, 3.0]",1.302018857651756,0.7148298328277718
727,50,square_1,"[2, 2]","[20.0, 25.0]",4.6873384817615955,6.534614410289067
727,50,square_1,"[2, 2]","[40.0, 50.0]",8.874485634381607,16.44740740155879
727,50,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.007763450010044041,0.008449870549013982
727,50,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.027389690004590076,1.514786551088786
727,50,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.017249560577359834,9.353464999555438
727,50,square_2,"[0.5, 0.5]","[2.0, 3.0]",0.058793241417431384,0.029481418665704584
727,50,square_2,"[0.5, 0.5]","[20.0, 25.0]",0.1804091520010546,1.9982810464278116
727,50,square_2,"[0.5, 0.5]","[40.0, 50.0]",1.5948417649061042,11.13683031137948
727,50,square_2,"[1, 1]","[2.0, 3.0]",0.38107313345454064,0.24792411897809666
727,50,square_2,"[1, 1]","[20.0, 25.0]",0.5681817144234711,2.052501532427687
727,50,square_2,"[1, 1]","[40.0, 50.0]",1.7301248253713972,10.546269663783978
727,50,square_2,"[2, 2]","[2.0, 3.0]",0.9516375723955871,0.7080868370041279
727,50,square_2,"[2, 2]","[20.0, 25.0]",6.753111928212975,8.553882532404055
727,50,square_2,"[2, 2]","[40.0, 50.0]",7.543448578713709,22.267935296612013
727,50,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.006101001696735943,0.011447269936230454
727,50,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.030404993996688494,1.5739421671102263
727,50,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.06993876869364142,10.628758874292714
727,50,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",0.04344256304360858,0.015269355781216059
727,50,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",1.5892206079753302,2.6776738619103697
727,50,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",1.2511263566247297,11.915657778009106
727,50,spiral_1,"[1, 1]","[2.0, 3.0]",0.6402701849443808,0.45388468801107335
727,50,spiral_1,"[1, 1]","[20.0, 25.0]",1.0445994474803386,2.901833835225236
727,50,spiral_1,"[1, 1]","[40.0, 50.0]",1.909524315219491,12.924935590345406
727,50,spiral_1,"[2, 2]","[2.0, 3.0]",2.790512188883539,1.8392901855130102
727,50,spiral_1,"[2, 2]","[20.0, 25.0]",6.606282990359108,5.64347596847444
727,50,spiral_1,"[2, 2]","[40.0, 50.0]",8.317422485015053,17.529186182899007
727,50,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.005351459361360334,0.030678071638775506
727,50,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.014118835187022264,2.9238995324060038
727,50,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.023938199652110814,12.223155316553997
727,50,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",0.06953433038688116,0.0745424773271038
727,50,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",0.17914810783926316,3.183281105325668
727,50,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",0.42118122432084115,13.817141923390244
727,50,spiral_2,"[1, 1]","[2.0, 3.0]",0.6036799918967078,0.6374886606524944
727,50,spiral_2,"[1, 1]","[20.0, 25.0]",2.9904154454584324,6.653520436418465
727,50,spiral_2,"[1, 1]","[40.0, 50.0]",16.822466959786453,25.31949717384109
727,50,spiral_2,"[2, 2]","[2.0, 3.0]",3.395796422060868,2.787297332548009
727,50,spiral_2,"[2, 2]","[20.0, 25.0]",6.380877297464566,7.527504529397176
727,50,spiral_2,"[2, 2]","[40.0, 50.0]",27.450014770876184,24.845791904172746
727,150,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.0015166414808318773,0.01080278929078178
727,150,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.11559431680367734,2.014192690368957
727,150,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.10824816346386278,9.813567887625748
727,150,square_1,"[0.5, 0.5]","[2.0, 3.0]",0.05795964713049065,0.052795302494900526
727,150,square_1,"[0.5, 0.5]","[20.0, 25.0]",0.6826881964590866,2.8080809080870535
727,150,square_1,"[0.5, 0.5]","[40.0, 50.0]",0.27434544936626665,11.19764418811773
727,150,square_1,"[1, 1]","[2.0, 3.0]",0.008953962486856473,0.01988486591850867
727,150,square_1,"[1, 1]","[20.0, 25.0]",0.26980772257635055,2.6062661460392484
727,150,square_1,"[1, 1]","[40.0, 50.0]",4.587624901032631,13.719136395725599
727,150,square_1,"[2, 2]","[2.0, 3.0]",0.08480431498991375,0.15913348658761886
727,150,square_1,"[2, 2]","[20.0, 25.0]",0.5356135184272208,2.0607516038960934
727,150,square_1,"[2, 2]","[40.0, 50.0]",11.850809917298017,15.84814810698795
727,150,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.015872438063554182,0.02787253234477699
727,150,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.03514429518448198,1.8256052191656116
727,150,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.015768222440266023,9.535094593486674
727,150,square_2,"[0.5, 0.5]","[2.0, 3.0]",0.17890003826683076,0.17864896644909406
727,150,square_2,"[0.5, 0.5]","[20.0, 25.0]",0.3520311759611412,2.131421203350938
727,150,square_2,"[0.5, 0.5]","[40.0, 50.0]",1.2513100242700075,11.5451313839333
727,150,square_2,"[1, 1]","[2.0, 3.0]",0.6513711253331693,0.6257960503298466
727,150,square_2,"[1, 1]","[20.0, 25.0]",0.49295962967331886,2.095300775440118
727,150,square_2,"[1, 1]","[40.0, 50.0]",4.325236468708019,13.8171987684532
727,150,square_2,"[2, 2]","[2.0, 3.0]",1.7558308300730212,1.3712192777321084
727,150,square_2,"[2, 2]","[20.0, 25.0]",1.2057459854347912,2.865502958483441
727,150,square_2,"[2, 2]","[40.0, 50.0]",9.09841290985652,16.354907899764612
727,150,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.0047961954933890775,0.010962757244181814
727,150,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.13515707502555524,1.955590180295625
727,150,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.15329131923461872,10.974524837167946
727,150,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",0.012420529412168957,0.018275318635582915
727,150,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",0.19897345103970657,2.569817933100469
727,150,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",0.6172676373413186,11.58119424085071
727,150,spiral_1,"[1, 1]","[2.0, 3.0]",0.04216532134274506,0.04424559628854812
727,150,spiral_1,"[1, 1]","[20.0, 25.0]",0.5593641499676166,2.65372404419722
727,150,spiral_1,"[1, 1]","[40.0, 50.0]",3.003844122216362,13.57580644418568
727,150,spiral_1,"[2, 2]","[2.0, 3.0]",0.501928699264741,0.5255964688753695
727,150,spiral_1,"[2, 2]","[20.0, 25.0]",2.098640721327995,3.9852906599065405
727,150,spiral_1,"[2, 2]","[40.0, 50.0]",25.358900679053757,25.170812600348455
727,150,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.0025890254828042974,0.014165890895291001
727,150,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.016449357133574146,2.032977399992842
727,150,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.03278142057369927,12.25679678030489
727,150,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",0.00568755011847342,0.010789001047212816
727,150,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",0.08387955748534726,1.8044535487459867
727,150,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",0.48562615503503653,11.33390483132538
727,150,spiral_2,"[1, 1]","[2.0, 3.0]",0.06275550396595869,0.08810723816187511
727,150,spiral_2,"[1, 1]","[20.0, 25.0]",0.2280528534835382,2.5970706813459303
727,150,spiral_2,"[1, 1]","[40.0, 50.0]",1.1923082022719826,13.443857078719594
727,150,spiral_2,"[2, 2]","[2.0, 3.0]",0.24776715583147446,0.2278393889444432
727,150,spiral_2,"[2, 2]","[20.0, 25.0]",0.4763462903020296,2.962825603251259
727,150,spiral_2,"[2, 2]","[40.0, 50.0]",1.5540686254046203,14.940109635331977
10032,0,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.06557833368797512,-1.0
10032,0,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.06557833368797512,-1.0
10032,0,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.06557833368797512,-1.0
10032,0,square_1,"[0.5, 0.5]","[2.0, 3.0]",1.6311712552021953,-1.0
10032,0,square_1,"[0.5, 0.5]","[20.0, 25.0]",1.6311712552021953,-1.0
10032,0,square_1,"[0.5, 0.5]","[40.0, 50.0]",1.6311712552021953,-1.0
10032,0,square_1,"[1, 1]","[2.0, 3.0]",6.468559143794196,-1.0
10032,0,square_1,"[1, 1]","[20.0, 25.0]",6.468559143794196,-1.0
10032,0,square_1,"[1, 1]","[40.0, 50.0]",6.468559143794196,-1.0
10032,0,square_1,"[2, 2]","[2.0, 3.0]",25.21830666515989,-1.0
10032,0,square_1,"[2, 2]","[20.0, 25.0]",25.21830666515989,-1.0
10032,0,square_1,"[2, 2]","[40.0, 50.0]",25.21830666515989,-1.0
10032,0,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.05407995381949159,-1.0
10032,0,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.05407995381949159,-1.0
10032,0,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.05407995381949159,-1.0
10032,0,square_2,"[0.5, 0.5]","[2.0, 3.0]",1.3519867353472457,-1.0
10032,0,square_2,"[0.5, 0.5]","[20.0, 25.0]",1.3519867353472457,-1.0
10032,0,square_2,"[0.5, 0.5]","[40.0, 50.0]",1.3519867353472457,-1.0
10032,0,square_2,"[1, 1]","[2.0, 3.0]",5.367103484310089,-1.0
10032,0,square_2,"[1, 1]","[20.0, 25.0]",5.367103484310089,-1.0
10032,0,square_2,"[1, 1]","[40.0, 50.0]",5.367103484310089,-1.0
10032,0,square_2,"[2, 2]","[2.0, 3.0]",21.353659916600936,-1.0
10032,0,square_2,"[2, 2]","[20.0, 25.0]",21.353659916600936,-1.0
10032,0,square_2,"[2, 2]","[40.0, 50.0]",21.353659916600936,-1.0
10032,0,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.07773500853709482,-1.0
10032,0,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.07773500853709482,-1.0
10032,0,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.07773500853709482,-1.0
10032,0,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",1.9406145208367502,-1.0
10032,0,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",1.9406145208367502,-1.0
10032,0,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",1.9406145208367502,-1.0
10032,0,spiral_1,"[1, 1]","[2.0, 3.0]",7.753668901297071,-1.0
10032,0,spiral_1,"[1, 1]","[20.0, 25.0]",7.753668901297071,-1.0
10032,0,spiral_1,"[1, 1]","[40.0, 50.0]",7.753668901297071,-1.0
10032,0,spiral_1,"[2, 2]","[2.0, 3.0]",30.89439177659541,-1.0
10032,0,spiral_1,"[2, 2]","[20.0, 25.0]",30.89439177659541,-1.0
10032,0,spiral_1,"[2, 2]","[40.0, 50.0]",30.89439177659541,-1.0
10032,0,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.05769695758860378,-1.0
10032,0,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.05769695758860378,-1.0
10032,0,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.05769695758860378,-1.0
10032,0,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",1.442450150309053,-1.0
10032,0,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",1.442450150309053,-1.0
10032,0,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",1.442450150309053,-1.0
10032,0,spiral_2,"[1, 1]","[2.0, 3.0]",5.767406423328887,-1.0
10032,0,spiral_2,"[1, 1]","[20.0, 25.0]",5.767406423328887,-1.0
10032,0,spiral_2,"[1, 1]","[40.0, 50.0]",5.767406423328887,-1.0
10032,0,spiral_2,"[2, 2]","[2.0, 3.0]",23.06476952003729,-1.0
10032,0,spiral_2,"[2, 2]","[20.0, 25.0]",23.06476952003729,-1.0
10032,0,spiral_2,"[2, 2]","[40.0, 50.0]",23.06476952003729,-1.0
10032,3,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.07454745186261073,0.11664954275693735
10032,3,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.15838873369669054,3.824484704913218
10032,3,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.1682993945166742,14.35306626512138
10032,3,square_1,"[0.5, 0.5]","[2.0, 3.0]",1.7843633254890607,2.8654901616143427
10032,3,square_1,"[0.5, 0.5]","[20.0, 25.0]",0.8758950467161503,2.766405532153936
10032,3,square_1,"[0.5, 0.5]","[40.0, 50.0]",1.9106847257651336,13.637456176161294
10032,3,square_1,"[1, 1]","[2.0, 3.0]",8.303599503961717,11.886074702851603
10032,3,square_1,"[1, 1]","[20.0, 25.0]",5.165653492556345,9.459171712931157
10032,3,square_1,"[1, 1]","[40.0, 50.0]",9.888337084746267,24.4732360318089
10032,3,square_1,"[2, 2]","[2.0, 3.0]",28.976346293816558,39.692596698808636
10032,3,square_1,"[2, 2]","[20.0, 25.0]",26.541202984298963,29.747906147806304
10032,3,square_1,"[2, 2]","[40.0, 50.0]",18.688290337098202,47.86016814706385
10032,3,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.05407995381949159,-1.0
10032,3,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.05407995381949159,-1.0
10032,3,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.05407995381949159,-1.0
10032,3,square_2,"[0.5, 0.5]","[2.0, 3.0]",1.3519867353472457,-1.0
10032,3,square_2,"[0.5, 0.5]","[20.0, 25.0]",1.3519867353472457,-1.0
10032,3,square_2,"[0.5, 0.5]","[40.0, 50.0]",1.3519867353472457,-1.0
10032,3,square_2,"[1, 1]","[2.0, 3.0]",4.064779471469208,12.875975614590942
10032,3,square_2,"[1, 1]","[20.0, 25.0]",2.6882363332423314,13.491011802834828
10032,3,square_2,"[1, 1]","[40.0, 50.0]",3.8261778055084883,31.791199497919497
10032,3,square_2,"[2, 2]","[2.0, 3.0]",11.264077843698304,33.56378651023269
10032,3,square_2,"[2, 2]","[20.0, 25.0]",12.75496089500311,38.25130717765152
10032,3,square_2,"[2, 2]","[40.0, 50.0]",17.59416895775876,58.44029448234414
10032,3,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.23596703707187544,0.15356790474737184
10032,3,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.15461356472446708,2.194557885450441
10032,3,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.18907559216515873,21.629344121393252
10032,3,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",3.4845433201275307,2.3415933556583575
10032,3,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",3.5640091468595636,3.362883003871622
10032,3,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",5.487637770996191,23.481302234900806
10032,3,spiral_1,"[1, 1]","[2.0, 3.0]",7.991444089776079,7.000962814097051
10032,3,spiral_1,"[1, 1]","[20.0, 25.0]",3.8913845819386443,7.455064472791645
10032,3,spiral_1,"[1, 1]","[40.0, 50.0]",10.26907428912082,24.23992822962258
10032,3,spiral_1,"[2, 2]","[2.0, 3.0]",39.26902436347227,32.104982022577566
10032,3,spiral_1,"[2, 2]","[20.0, 25.0]",29.015675452591726,23.00882350390531
10032,3,spiral_1,"[2, 2]","[40.0, 50.0]",25.349814574790567,31.06910365275322
10032,3,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.057513171719311924,0.0016311686555799069
10032,3,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.05775214385221177,2.380785125325517
10032,3,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.05782497962795627,11.779567830591798
10032,3,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",1.4418608403359987,0.4251741824960299
10032,3,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",1.4387661120427837,0.8636206127958508
10032,3,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",1.443711624430545,9.772956414914386
10032,3,spiral_2,"[1, 1]","[2.0, 3.0]",5.762944324540059,2.8656891024289317
10032,3,spiral_2,"[1, 1]","[20.0, 25.0]",5.752859461183702,4.669179229612531
10032,3,spiral_2,"[1, 1]","[40.0, 50.0]",5.760876946005635,11.621592043086332
10032,3,spiral_2,"[2, 2]","[2.0, 3.0]",23.013305826483375,8.685561081302062
10032,3,spiral_2,"[2, 2]","[20.0, 25.0]",22.9724145627756,1.1492593544878718
10032,3,spiral_2,"[2, 2]","[40.0, 50.0]",23.159651920123494,20.641786633247115
10032,20,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.04721154323661877,0.042855893164788696
10032,20,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.13140235854929175,1.3819864371099693
10032,20,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.05203014273179707,6.6176031121462575
10032,20,square_1,"[0.5, 0.5]","[2.0, 3.0]",0.2558399836892356,0.23055226131632003
10032,20,square_1,"[0.5, 0.5]","[20.0, 25.0]",0.9693263523913462,2.48983113737521
10032,20,square_1,"[0.5, 0.5]","[40.0, 50.0]",0.3013602150258665,9.024387666672396
10032,20,square_1,"[1, 1]","[2.0, 3.0]",0.6480824645013252,0.29953767860572605
10032,20,square_1,"[1, 1]","[20.0, 25.0]",2.0836389978628502,2.9971996294714605
10032,20,square_1,"[1, 1]","[40.0, 50.0]",1.2734146830794937,11.74164490597577
10032,20,square_1,"[2, 2]","[2.0, 3.0]",2.5882492654762146,0.6957962671182731
10032,20,square_1,"[2, 2]","[20.0, 25.0]",1.7067465933328794,4.095814563186407
10032,20,square_1,"[2, 2]","[40.0, 50.0]",4.167802384783747,14.116663587087082
10032,20,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.046463725662156674,0.04880777393038375
10032,20,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.038565513565386234,2.038190999370562
10032,20,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.08715876220759756,15.651994488356976
10032,20,square_2,"[0.5, 0.5]","[2.0, 3.0]",2.762112573589945,1.7485989290847326
10032,20,square_2,"[0.5, 0.5]","[20.0, 25.0]",1.5766778075009824,5.287370840228819
10032,20,square_2,"[0.5, 0.5]","[40.0, 50.0]",3.479056545489703,19.292899316067768
10032,20,square_2,"[1, 1]","[2.0, 3.0]",10.237117928621178,6.495022912426923
10032,20,square_2,"[1, 1]","[20.0, 25.0]",12.837309517819362,13.507699002686275
10032,20,square_2,"[1, 1]","[40.0, 50.0]",13.387731351880607,27.288786841096282
10032,20,square_2,"[2, 2]","[2.0, 3.0]",26.458633800763668,20.159109087138663
10032,20,square_2,"[2, 2]","[20.0, 25.0]",21.57214138164198,22.7891657263975
10032,20,square_2,"[2, 2]","[40.0, 50.0]",54.04534220341456,75.97072835429537
